"","id","player.id","player.name","player.name.GK","possession_team.name","play_pattern.name","shot.statsbomb_xg","shot.first_time","shot.outcome.name","shot.type.name","shot.body_part.name","shot.technique.name","location.x","location.y","DistToGoal","DistToKeeper","AngleToGoal","AngleDeviation","avevelocity","DefendersInCone","InCone.GK","under_pressure","shot.end_location.x","shot.end_location.y","DominantFoot","goal","shot.body_part.name_processed"
"43","f45da691-730c-4e4c-8fdd-36bf7ca02ede",15512,"Sylvain Wiltord","David Seaman","Arsenal","From Throw In",0.34743246,1,"Goal","Open Play","Left Foot","Normal",113.6,35.3,7.94040301244213,5.12249938994628,53.7073702715204,2.36717852561053,12.7058263941868,0,1,0,120,41.2,"Right Foot",1,"Weaker Foot"
"44","c974ee3e-8941-4178-8747-0073e2cec474",15754,"Fredrik Ljungberg","David Seaman","Arsenal","From Keeper",0.46520737,1,"Goal","Open Play","Right Foot","Normal",108.1,37.2,12.2249744376011,11.921828718783,76.7594800848128,5.34640674629871,22.5061836239849,1,1,0,120,40.4,"Right Foot",1,"Stronger Foot"
"45","60d05afe-6b38-4f8b-812c-3168458270c6",15516,"Thierry Henry","Brad Friedel","Arsenal","From Free Kick",0.054794405,0,"Goal","Free Kick","Right Foot","Normal",91.8,32.4,29.2061637330205,1.98494332412792,74.9169401776701,64.1686766023048,25.9131766183962,5,1,0,120,37.5,"Right Foot",1,"Stronger Foot"
"46","f04c425b-c83a-4c0f-9398-d8bed3a6dbda",19312,"Robert Pirès ","Brad Friedel","Arsenal","Regular Play",0.3669983,1,"Goal","Open Play","Right Foot","Half Volley",112.3,37.4,8.12711510931155,2.20227155455453,71.3421115258805,69.1854286257756,15.4348350341642,1,2,0,120,38.4,"Right Foot",1,"Stronger Foot"
"47","41146265-569e-49e7-b555-b7ccc0ce400c",19312,"Robert Pirès ","Richard Wright","Arsenal","From Goal Kick",0.47650558,1,"Goal","Open Play","Right Foot","Normal",114.4,43.6,6.65732679083729,2.08086520466849,122.735226272108,67.9528192403003,7.00931371417798,1,1,1,120,42.3,"Right Foot",1,"Stronger Foot"
"48","1159553a-2a93-4659-b7a7-7b5eb61682d1",15516,"Thierry Henry","Michael Oakes","Arsenal","Regular Play",0.39980355,1,"Goal","Open Play","Right Foot","Normal",107.6,36.3,12.9402472928457,8.40773453434396,73.3855755108736,10.2553885983726,18.025934393942,1,1,0,120,38.3,"Right Foot",1,"Stronger Foot"
"49","34c37f82-f3e6-4360-b8c2-2ffd94d2e9ec",15516,"Thierry Henry","Michael Oakes","Arsenal","From Counter",0.1411635,0,"Goal","Open Play","Left Foot","Normal",108.7,26.9,17.3002890149269,3.17804971641414,40.7809046507515,16.6353626903299,22.1851240253515,0,1,0,120,43.3,"Right Foot",1,"Weaker Foot"
"50","fc9c2301-e282-4c64-aca6-4f255364a6fa",15516,"Thierry Henry","Dean Kiely","Arsenal","From Free Kick",0.07138596,0,"Goal","Free Kick","Right Foot","Normal",97.5,30.9,24.2705582960096,1.93132079158279,67.9794034439843,90.7700910488823,28.7273840204241,8,2,0,120,43.4,"Right Foot",1,"Stronger Foot"
"51","4f3a8b4b-d339-4f8a-9018-3b8f409473f5",15516,"Thierry Henry","Shay Given","Arsenal","From Throw In",0.39777723,1,"Goal","Open Play","Left Foot","Half Volley",117.8,35.2,5.28015151297763,0.921954445729288,24.6235647861636,142.847627504685,7.49938495670229,0,1,0,120,39.5,"Right Foot",1,"Weaker Foot"
"52","fa9e6a21-4769-4dbe-9344-adc4cf872e60",40221,"Gilberto Aparecido da Silva","Shay Given","Arsenal","From Free Kick",0.21590783,0,"Goal","Open Play","Head","Normal",114.3,40.4,5.71401785086466,1.25299640861417,94.014175695411,57.3753646386241,6.5605821439216,1,1,0,120,40.6,"Right Foot",1,"Head"
"53","96f75ebe-6709-4e23-8fac-a5ba191a0f9e",19312,"Robert Pirès ","Dean Kiely","Arsenal","From Throw In",0.6542711,1,"Goal","Open Play","Right Foot","Normal",115.3,37.5,5.32353266168247,1.28062484748657,61.9908232919862,66.6689849621038,10.1176256710391,0,1,0,120,37.4,"Right Foot",1,"Stronger Foot"
"54","9b7117c6-3b53-4362-9c7f-30e946087534",15516,"Thierry Henry","Dean Kiely","Arsenal","Regular Play",0.28175247,0,"Goal","Open Play","Left Foot","Normal",113.4,38.6,6.74685111737319,2.6,78.0238675557967,55.4040026077562,7.41170252216954,2,2,1,120,41.9,"Right Foot",1,"Weaker Foot"
